Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Tuvalu,TUV,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Tuvalu,TUV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Tuvalu,TUV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Tuvalu,TUV,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Tuvalu,TUV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Tuvalu,TUV,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3619.4103380625
Uganda,UGA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-8.22846898197341
Uganda,UGA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.06390100402334
Uganda,UGA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,13.8456616566903
Uganda,UGA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,17.0859037669486
Uganda,UGA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,17.400291077144
Uganda,UGA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.6164038692754
Uganda,UGA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.41319448648633
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1868.54715340203
Ukraine,UKR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,1.48869957304968
Ukraine,UKR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.68702706634197
Ukraine,UKR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,13.3220587525345
Ukraine,UKR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.0598937765521
Ukraine,UKR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,16.2582705393517
Ukraine,UKR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.9333160342442
Ukraine,UKR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.135797850085289
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7972.43561151467
United Arab Emirates,ARE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
United Arab Emirates,ARE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
United Arab Emirates,ARE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,52.1910721928451
United Arab Emirates,ARE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
United Arab Emirates,ARE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
United Arab Emirates,ARE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.6713876143347
United Arab Emirates,ARE,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.653457365210898
United Arab Emirates,ARE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,70212.0930136688
United Kingdom,GBR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,4.90302270664708
United Kingdom,GBR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.0437592876325088
United Kingdom,GBR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.0331076907667
United Kingdom,GBR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.5102310914724
United Kingdom,GBR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.8031294200502
United Kingdom,GBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.4133599318899
United Kingdom,GBR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.66858295911724
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,42509.8881664337
United States,USA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.57035518053132
United States,USA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.09416606994652
United States,USA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,18.2156944783344
United States,USA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.2584319345074
United States,USA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,19.7331129492726
United States,USA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.0990516087505
United States,USA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.22782450294051
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,56803.4724334919
Uruguay,URY,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,10.556498285482
Uruguay,URY,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.86741116412648
Uruguay,URY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.3328520924021
Uruguay,URY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.1876394688886
Uruguay,URY,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,15.8993163147421
Uruguay,URY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.7053904003108
Uruguay,URY,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.23220262516087
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21300.9760705391
Uzbekistan,UZB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Uzbekistan,UZB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Uzbekistan,UZB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.2820482289329
Uzbekistan,UZB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Uzbekistan,UZB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Uzbekistan,UZB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.0649800191285
Uzbekistan,UZB,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.05957569668414
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7327.83206862943
Vanuatu,VUT,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Vanuatu,VUT,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Vanuatu,VUT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Vanuatu,VUT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Vanuatu,VUT,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Vanuatu,VUT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Vanuatu,VUT,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.28627261528056
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2954.96682929557
"Venezuela, RB",VEN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
"Venezuela, RB",VEN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
"Venezuela, RB",VEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,4.6041825016194
"Venezuela, RB",VEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
"Venezuela, RB",VEN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
"Venezuela, RB",VEN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.868461584464
"Venezuela, RB",VEN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Vietnam,VNM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,13.977660816671
Vietnam,VNM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,13.6625874783428
Vietnam,VNM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,25.7050434762699
Vietnam,VNM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.4529262784585
Vietnam,VNM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,25.7762252101074
Vietnam,VNM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.676727733944
Vietnam,VNM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5989.7576902496
Virgin Islands (U.S.),VIR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Virgin Islands (U.S.),VIR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Virgin Islands (U.S.),VIR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Virgin Islands (U.S.),VIR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Virgin Islands (U.S.),VIR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Virgin Islands (U.S.),VIR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Virgin Islands (U.S.),VIR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
West Bank and Gaza,PSE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
West Bank and Gaza,PSE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-6.28779208644606
West Bank and Gaza,PSE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-20.2130513690523
West Bank and Gaza,PSE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,4.51481397927349
West Bank and Gaza,PSE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,3.97741010332304
West Bank and Gaza,PSE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.1268050185434
West Bank and Gaza,PSE,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.281482382864076
West Bank and Gaza,PSE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4799.10538707573
"Yemen, Rep.",YEM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
"Yemen, Rep.",YEM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
"Yemen, Rep.",YEM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
"Yemen, Rep.",YEM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
"Yemen, Rep.",YEM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
"Yemen, Rep.",YEM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
"Yemen, Rep.",YEM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3320.11015558683
Zambia,ZMB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.2265855231571
Zambia,ZMB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,19.5748060688128
Zambia,ZMB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,34.572701330726
Zambia,ZMB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,33.999314220744
Zambia,ZMB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,34.5661711459518
Zambia,ZMB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,42.8050655165663
Zambia,ZMB,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.09041008042814
Zambia,ZMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3927.76181557151
Zimbabwe,ZWE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-24.8630486306208
Zimbabwe,ZWE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-21.996009446946
Zimbabwe,ZWE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-8.39281910664809
Zimbabwe,ZWE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,-8.20391993344743
Zimbabwe,ZWE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-9.10838909568541
Zimbabwe,ZWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.035640419865
Zimbabwe,ZWE,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2679.58031715291
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 12/20/2019,,,,
